Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
40.0,90,2,0.0,3,134,0,0,0,0
4.0,150,1,0.8,1,0,0,0,0,1
33.0,15,4,0.9,2,0,0,0,0,0
34.0,13,4,0.9,2,0,0,0,0,0
33.0,9,2,0.2,3,0,0,0,1,0
10.0,24,4,1.1,3,0,0,0,0,0
17.0,41,3,2.2,2,0,0,0,1,0
7.0,25,4,1.0,1,0,0,0,1,1
28.0,49,4,2.8,2,0,1,0,0,0
12.0,58,3,0.9,3,128,0,0,0,1
12.0,141,2,0.0,1,0,0,0,1,1
32.0,50,4,2.1,1,211,0,0,0,0
10.0,61,3,2.0,1,0,0,0,0,1
27.0,65,1,1.2,1,0,0,0,1,1
24.0,112,1,0.3,1,229,0,0,0,0
34.0,19,3,0.3,3,0,0,0,1,0
0.0,23,1,0.1,2,0,0,0,0,0
30.0,60,1,2.2,3,0,0,0,0,0
15.0,30,4,0.3,1,0,1,0,0,1
20.0,144,4,5.4,1,210,0,0,1,0
5.0,118,4,3.0,3,0,0,0,1,0
11.0,194,2,0.0,1,0,0,0,0,0
19.0,109,3,1.1,1,0,0,0,0,0
22.0,174,1,2.4,1,0,0,0,1,0
40.0,34,1,1.1,3,119,0,0,1,1
20.0,84,3,0.7,2,0,0,0,1,0
16.0,41,1,2.0,2,0,0,0,0,1
7.0,92,3,1.6,1,0,0,0,0,0
10.0,19,1,0.75,3,116,0,0,0,0
35.0,55,3,0.5,2,172,0,0,0,0
27.0,22,4,0.5,2,0,0,0,1,1
16.0,155,1,7.0,1,0,0,0,0,0
13.0,72,4,2.0,3,0,1,0,0,0
9.0,81,1,2.7,2,0,0,0,1,0
11.0,30,1,1.7,1,0,1,0,0,1
20.0,54,4,2.9,1,189,0,0,1,1
34.0,60,3,2.5,1,0,0,0,1,0
25.0,68,1,1.5,2,0,0,0,0,0
5.0,65,4,2.2,2,126,0,0,1,0
6.0,31,3,1.0,2,142,0,0,0,0
8.0,169,1,6.5,3,272,1,1,1,0
27.0,139,1,0.9,3,0,0,0,0,0
7.0,29,1,0.6,3,0,0,0,0,0
15.0,43,2,1.1,2,0,0,0,0,1
33.0,80,2,2.8,1,0,0,0,1,1
26.0,43,1,1.3,2,123,0,0,1,0
4.0,194,2,4.5,1,0,0,0,0,1
15.0,24,2,0.8,3,0,1,0,1,0
29.0,32,2,0.6,3,0,0,0,1,1
18.0,153,3,5.6,1,416,0,0,0,0
6.0,30,1,0.4,3,0,0,0,1,1
36.0,165,3,5.6,1,0,0,0,0,1
30.0,64,3,0.3,2,0,0,0,0,1
38.0,15,4,0.6,2,83,0,0,0,0
30.0,70,3,0.3,2,0,0,0,0,0
9.0,32,3,2.0,3,0,0,0,1,0
5.0,128,2,4.1,2,209,0,0,1,0
2.0,84,1,2.9,3,102,1,1,0,1
16.0,62,2,2.2,3,0,0,0,1,1
4.0,33,3,1.0,2,0,0,0,0,1
25.0,65,1,0.0,1,0,0,0,1,0
3.0,33,4,1.5,2,85,0,0,0,0
37.0,15,1,0.8,2,115,0,0,1,0
18.0,45,3,1.0,2,0,0,0,1,0
15.0,132,2,3.9,1,0,0,0,1,0
4.0,29,3,0.1,2,0,0,0,1,0
38.0,65,1,0.0,2,0,0,0,1,0
12.0,52,2,2.4,2,147,0,0,0,0
7.0,64,2,0.1,1,0,0,0,1,1
32.0,73,2,2.3,3,224,0,0,1,1
3.0,20,1,0.67,3,0,0,0,0,0
34.0,44,2,0.3,1,192,0,0,1,0
8.0,79,1,2.5,1,0,0,0,1,0
14.0,104,2,1.8,2,79,0,0,0,0
20.0,88,1,4.7,1,0,0,0,0,0
26.0,51,3,2.0,3,0,0,0,1,0
11.0,61,3,0.9,2,0,0,0,0,0
19.0,23,2,0.1,3,91,0,1,1,1
20.0,38,2,2.1,3,95,0,0,1,0
13.0,75,3,2.6,2,0,1,0,0,0
21.0,42,4,0.1,1,0,0,0,1,1
25.0,45,4,0.1,1,0,0,0,1,1
38.0,59,3,0.5,2,0,0,0,1,0
31.0,130,2,2.6,3,0,0,0,0,0
18.0,9,2,0.0,3,96,0,0,1,1
15.0,62,3,0.9,3,0,0,0,0,0
35.0,202,1,4.7,1,553,0,0,0,0
5.0,162,1,4.3,1,0,0,0,0,1
6.0,93,3,1.6,1,79,0,0,1,0
39.0,145,1,0.9,1,0,0,0,0,0
25.0,99,1,4.6,1,368,1,1,0,1
11.0,148,1,5.8,3,0,0,0,1,0
10.0,154,3,5.4,2,0,0,0,1,0
34.0,149,2,6.0,1,0,0,0,1,1
15.0,69,1,1.5,3,78,0,0,1,0
11.0,30,2,0.3,1,146,0,0,0,0
8.0,48,2,1.0,2,0,0,0,1,0
20.0,42,1,0.3,3,0,0,0,1,0
29.0,132,2,0.3,1,403,0,0,0,0
27.0,81,3,1.7,2,193,0,0,1,0
29.0,60,4,3.8,2,0,0,0,1,1
3.0,45,4,1.7,2,95,0,0,0,0
28.0,70,1,1.4,3,0,0,0,0,0
21.0,71,4,2.9,1,0,0,0,1,0
1.0,83,2,0.2,1,0,0,0,0,1
18.0,131,1,3.4,1,0,0,0,0,1
26.0,82,1,0.0,1,0,0,0,1,1
16.0,79,1,4.0,3,225,0,0,1,0
21.0,51,4,1.9,3,0,0,0,0,0
20.0,111,2,6.3,1,0,0,0,0,1
25.0,93,1,0.3,1,0,0,0,1,0
35.0,73,4,2.3,3,0,0,0,0,0
33.0,24,2,0.5,2,0,0,0,1,0
11.0,64,3,0.9,2,0,0,0,1,0
14.0,104,3,1.0,1,242,0,0,1,0
22.0,38,4,1.9,3,0,0,0,1,0
26.0,191,1,8.1,1,0,1,0,1,0
34.0,53,4,1.67,3,0,0,0,0,1
35.0,74,4,2.3,3,0,0,0,0,0
29.0,21,4,0.7,3,0,1,0,1,0
32.0,80,3,1.6,3,144,0,0,1,1
33.0,41,4,2.5,1,174,0,0,0,0
17.0,79,1,3.7,3,0,1,0,0,1
9.0,141,3,6.9,2,260,0,0,1,0
14.0,32,3,1.0,2,0,0,0,0,1
13.0,38,3,2.0,3,0,0,0,1,0
29.0,85,3,1.8,2,0,0,0,1,0
21.0,93,2,0.8,3,107,0,0,0,0
23.0,140,1,1.9,3,0,0,0,0,1
9.0,69,4,2.2,2,0,0,0,0,1
27.0,32,2,2.0,2,0,0,0,0,1
28.0,61,4,0.9,1,177,0,0,0,0
22.0,125,1,2.4,1,0,0,0,1,0
8.0,30,4,1.0,2,0,1,0,0,0
26.0,104,2,2.4,2,0,0,0,1,1
35.0,24,1,0.1,1,0,0,0,0,0
7.0,22,1,0.4,2,0,0,0,0,0
12.0,59,2,2.4,2,0,0,0,0,0
4.0,120,1,4.1,2,0,1,1,0,1
9.0,164,2,0.0,1,500,0,0,0,0
2.0,60,4,1.6,1,0,0,1,1,1
24.0,43,3,1.9,2,0,0,0,1,0
19.0,70,3,2.33,1,0,1,0,0,0
35.0,51,2,2.8,1,0,0,0,1,0
3.0,59,4,1.6,1,0,0,0,1,0
13.0,129,4,0.3,3,75,0,0,1,0
15.0,22,2,1.4,2,0,0,0,1,1
14.0,29,4,0.4,2,0,0,0,1,0
25.0,18,1,0.4,3,0,0,0,1,0
13.0,65,3,0.5,3,0,0,0,1,0
9.0,65,4,1.3,1,0,0,0,0,1
16.0,38,1,0.2,1,0,1,0,0,0
34.0,110,2,2.0,1,0,0,0,1,0
37.0,22,1,1.5,2,111,0,0,1,0
33.0,43,2,0.3,1,0,0,0,0,1
25.0,30,4,0.6,1,0,0,0,0,0
23.0,134,2,6.3,1,0,0,0,1,0
11.0,32,3,1.3,1,0,0,0,0,0
9.0,139,1,4.3,1,0,0,0,0,0
17.0,45,2,0.7,1,0,0,0,0,0
27.0,62,3,3.0,2,0,1,0,0,0
31.0,51,4,1.7,2,103,0,0,1,0
27.0,93,1,0.8,3,313,0,0,0,0
35.0,122,1,1.3,1,0,0,0,0,0
10.0,45,1,1.33,1,0,0,0,0,0
26.0,179,1,8.1,1,0,1,0,1,0
12.0,64,3,2.8,1,205,0,0,0,1
39.0,41,2,1.1,1,0,0,0,0,0
13.0,58,2,0.6,3,0,0,0,0,1
33.0,64,4,2.2,1,0,0,0,1,0
27.0,28,3,1.7,2,0,0,0,0,0
8.0,21,1,0.67,3,0,0,0,1,0
35.0,60,1,2.8,2,0,0,0,1,0
5.0,78,2,0.2,1,0,0,0,0,1
13.0,59,3,0.5,3,0,0,0,0,0
12.0,59,3,0.5,3,0,1,1,1,1
22.0,83,4,1.4,2,0,0,0,1,1
22.0,128,1,5.7,1,0,1,0,0,0
33.0,95,1,2.6,1,0,0,0,1,0
25.0,160,4,4.3,3,410,0,0,0,0
41.0,78,4,2.4,3,0,1,0,0,0
11.0,184,2,5.1,2,0,0,0,0,0
4.0,30,3,1.0,1,0,0,0,1,0
33.0,51,2,1.6,3,123,0,0,1,0
18.0,35,1,0.6,3,0,0,0,0,0
1.0,74,4,4.0,3,0,0,0,0,0
11.0,43,4,1.2,2,0,1,0,0,0
22.0,23,2,1.0,2,0,0,0,1,1
1.0,20,4,0.4,1,99,0,0,1,0
25.0,112,1,0.6,1,0,0,0,0,0
20.0,74,3,0.7,2,0,0,0,1,1
23.0,65,2,0.4,3,232,0,0,0,1
5.0,124,2,0.2,1,0,0,0,0,1
29.0,65,3,2.5,1,0,0,0,0,0
37.0,73,3,2.0,3,285,0,0,0,0
19.0,8,2,0.1,3,0,0,0,0,1
8.0,53,3,2.3,1,76,0,0,1,0
39.0,131,3,2.6,3,229,0,0,1,0
6.0,13,4,0.3,1,0,1,1,1,1
17.0,60,1,2.4,1,98,0,0,1,0
27.0,45,1,1.6,2,82,0,0,1,0
20.0,39,2,2.1,3,119,0,0,0,0
6.0,78,4,2.0,2,0,0,0,0,0
13.0,43,3,0.5,3,0,0,0,1,0
30.0,31,2,0.3,1,109,1,1,1,1
3.0,118,3,2.4,2,161,0,0,0,0
17.0,82,3,0.1,1,0,0,0,1,0
6.0,112,3,2.5,1,0,0,0,1,0
8.0,10,1,0.4,2,0,0,0,1,0
1.0,18,2,0.9,3,95,0,0,0,0
32.0,72,3,0.3,2,0,0,0,1,0
19.0,72,4,0.2,3,0,0,0,1,0
14.0,78,1,5.2,1,0,0,0,1,0
30.0,78,3,1.8,2,0,0,0,0,0
19.0,30,1,0.5,3,0,0,0,1,0
28.0,45,3,1.4,1,0,0,0,0,1
14.0,80,2,0.4,1,0,0,0,0,0
35.0,174,1,4.7,1,0,0,0,1,1
29.0,51,2,3.2,3,0,0,0,1,0
8.0,181,1,6.0,1,0,0,1,1,1
14.0,78,4,1.4,2,194,0,0,1,1
29.0,79,3,1.6,3,0,0,0,0,0
3.0,119,1,5.4,1,118,0,0,1,0
39.0,49,4,1.2,2,109,1,1,1,1
0.0,83,3,3.9,2,0,0,0,1,0
7.0,100,1,2.7,2,126,0,0,1,0
19.0,70,3,2.33,1,0,0,0,1,0
32.0,52,3,0.5,2,0,0,0,1,0
2.0,12,4,1.0,1,0,0,0,1,0
30.0,82,4,1.3,3,219,0,0,0,1
4.0,34,2,0.3,2,0,0,0,1,1
37.0,112,4,2.4,3,0,0,0,1,1
25.0,42,3,1.0,3,0,0,0,1,0
11.0,83,2,2.2,1,0,0,0,0,0
21.0,142,1,1.4,2,0,0,0,1,0
23.0,199,2,6.67,1,0,0,0,1,0
4.0,29,4,1.5,2,121,0,0,1,1
26.0,70,3,1.4,3,273,0,0,1,1
24.0,25,2,0.7,3,0,0,0,1,0
27.0,84,2,1.1,1,0,0,0,1,0
36.0,81,3,4.4,1,0,0,0,0,1
37.0,15,2,0.4,1,0,0,0,0,0
0.0,54,3,0.3,3,0,0,0,1,0
35.0,108,4,3.8,2,304,0,0,1,0
16.0,83,4,2.67,1,0,0,0,1,1
16.0,62,1,0.7,3,170,0,1,1,1
4.0,134,2,3.3,1,204,0,0,0,0
16.0,75,3,2.33,1,79,0,0,0,0
7.0,109,2,2.0,2,341,0,0,0,1
10.0,152,2,3.0,1,0,0,0,1,0
36.0,83,4,2.4,3,0,1,0,0,0
26.0,52,4,1.8,3,0,0,0,1,0
6.0,31,2,2.0,3,0,0,0,1,1
3.0,135,3,2.7,3,449,0,0,0,1
37.0,98,1,0.9,1,151,0,0,1,0
41.0,14,4,0.6,2,0,0,0,0,0
27.0,64,4,2.6,1,0,0,0,1,1
25.0,109,2,6.8,1,0,0,0,0,0
40.0,118,1,1.3,1,333,0,1,1,1
5.0,80,4,2.2,2,0,1,0,1,0
34.0,51,3,1.4,3,0,0,0,0,0
6.0,115,4,3.8,2,0,0,0,1,0
28.0,83,1,2.4,1,0,0,0,1,0
28.0,90,1,0.3,1,0,0,0,1,0
12.0,28,4,1.7,1,0,1,1,1,0
7.0,82,2,2.5,1,221,0,0,1,1
27.0,24,3,0.4,1,0,0,0,1,1
22.0,71,2,1.7,1,0,0,0,1,1
17.0,80,1,0.3,1,0,0,0,0,0
36.0,109,4,1.7,3,0,0,0,1,0
28.0,140,1,2.9,1,0,0,0,1,0
27.0,39,4,0.2,2,0,1,0,1,0
25.0,39,1,1.2,2,98,0,0,1,0
35.0,31,2,0.3,1,0,0,0,1,0
25.0,35,3,1.0,3,144,0,0,1,1
11.0,44,4,0.2,1,0,0,0,0,1
38.0,35,1,0.5,3,0,0,0,1,0
8.0,20,2,0.3,1,106,0,0,1,1
7.0,10,4,0.7,2,0,0,0,1,0
18.0,83,4,2.0,3,0,0,0,1,0
22.0,203,2,8.8,1,0,0,0,1,0
5.0,84,3,0.8,1,0,0,0,0,0
8.0,41,4,0.8,1,0,0,0,0,0
11.0,164,2,7.8,1,0,0,0,1,1
10.0,152,2,6.5,1,0,0,0,0,0
2.0,62,4,1.6,1,0,1,0,0,0
24.0,12,4,1.0,1,89,0,0,0,0
23.0,28,4,0.6,1,0,0,0,1,0
13.0,52,1,2.0,1,0,0,0,0,1
37.0,19,3,1.3,2,97,0,0,1,0
9.0,35,3,1.3,1,0,0,0,0,0
19.0,28,4,0.3,1,96,0,0,1,0
30.0,70,3,2.0,2,0,0,0,1,1
40.0,140,1,0.9,1,0,0,0,0,0
0.0,102,4,2.3,3,0,0,0,0,0
27.0,50,4,2.0,3,0,0,0,1,0
7.0,61,3,2.3,1,205,0,0,1,1
9.0,188,2,3.7,2,259,0,0,1,0
33.0,178,4,9.0,3,0,0,0,0,0
25.0,44,4,0.9,2,194,0,0,1,0
6.0,69,4,3.4,1,188,0,0,0,1
19.0,132,1,5.0,1,0,0,0,0,0
14.0,128,2,3.9,1,196,0,0,1,0
6.0,44,4,0.8,1,122,0,0,1,0
39.0,44,1,0.5,3,0,0,0,1,1
8.0,34,2,2.0,3,0,1,0,1,0
12.0,132,2,3.9,1,0,0,0,0,0
38.0,158,2,2.1,1,0,0,0,0,1
9.0,83,1,0.1,1,0,0,0,1,0
22.0,28,1,1.4,3,75,0,0,1,0
9.0,131,3,2.2,3,0,1,0,0,0
19.0,31,3,0.5,2,0,0,0,1,1
19.0,40,4,0.0,2,0,0,0,1,0
11.0,71,2,1.8,1,127,1,0,0,0
5.0,42,2,2.0,3,0,0,0,1,0
31.0,35,3,0.1,2,114,0,0,0,0
4.0,81,2,0.2,1,0,0,0,1,0
35.0,91,2,2.0,1,0,0,0,1,0
7.0,129,4,5.2,2,0,0,0,0,1
27.0,75,1,2.7,1,0,0,0,0,0
1.0,54,4,0.6,2,230,0,0,0,0
5.0,43,1,1.5,1,0,0,0,0,0
18.0,94,4,1.1,2,0,0,0,0,0
32.0,84,4,1.3,3,0,0,0,0,1
18.0,34,1,2.0,2,0,1,0,0,0
23.0,15,4,0.8,1,0,0,0,1,0
21.0,99,2,3.8,3,194,0,0,1,0
7.0,15,1,0.4,2,82,1,1,1,1
21.0,83,4,2.0,3,0,0,0,1,0
6.0,83,4,1.8,3,0,0,0,1,0
18.0,143,1,1.7,1,0,1,0,1,0
30.0,81,4,2.6,3,0,0,0,1,0
39.0,39,1,1.9,2,0,0,0,0,0
18.0,158,2,0.4,2,277,0,0,0,1
24.0,62,1,1.4,3,0,0,0,0,0
6.0,64,2,0.1,1,0,0,0,1,1
40.0,29,1,1.5,2,0,0,0,0,0
34.0,64,3,2.5,1,0,0,0,1,0
10.0,21,4,0.7,2,0,0,0,1,0
32.0,142,2,2.8,3,0,0,0,0,1
30.0,64,3,2.5,1,0,0,0,0,0
25.0,40,4,1.8,1,0,1,0,0,1
19.0,61,3,2.7,2,0,0,0,0,0
16.0,44,1,0.3,3,0,0,0,0,0
16.0,78,3,2.67,2,161,0,0,1,1
0.0,25,2,0.9,3,0,0,0,0,0
16.0,125,2,1.9,1,0,0,0,0,1
29.0,63,2,1.0,3,0,0,0,1,0
30.0,54,1,1.6,3,185,0,0,1,0
12.0,92,2,0.0,1,184,0,0,0,0
2.0,119,2,0.6,1,381,0,0,1,1
11.0,40,1,2.4,2,0,0,0,1,0
4.0,41,1,1.0,1,0,0,0,0,0
11.0,81,2,0.0,1,0,0,0,1,1
4.0,101,3,2.5,1,270,0,0,0,0
24.0,25,4,0.5,2,0,0,0,0,0
20.0,55,1,1.5,2,0,1,0,0,0
7.0,43,1,2.1,3,166,0,0,0,1
16.0,98,2,1.8,2,98,0,0,1,0
1.0,112,4,2.3,3,402,0,0,1,1
2.0,69,4,4.0,3,102,0,0,1,0
43.0,79,4,1.7,2,215,0,1,1,1
18.0,81,3,2.67,2,251,0,0,1,1
0.0,19,1,0.1,2,121,0,0,1,0
17.0,139,2,2.9,3,0,0,0,1,0
40.0,63,3,0.5,2,0,0,0,1,0
33.0,102,2,1.4,1,0,0,0,1,0
5.0,40,4,1.7,2,0,0,0,1,0
6.0,44,1,0.3,1,81,0,0,1,1
12.0,59,3,2.0,1,216,0,0,0,0
24.0,224,2,6.67,1,0,0,1,1,1
31.0,64,2,2.3,3,0,0,0,0,0
20.0,129,2,3.3,1,0,0,0,1,0
34.0,43,1,1.4,1,0,0,0,1,1
27.0,12,3,0.4,1,0,1,1,1,1
10.0,53,3,2.6,2,0,0,0,1,0
21.0,39,2,2.1,3,0,0,0,0,1
23.0,65,1,0.0,1,0,0,0,0,0
5.0,18,1,0.4,3,94,0,0,1,1
28.0,55,1,1.6,3,0,0,0,0,0
35.0,60,1,2.5,3,0,0,0,1,0
14.0,42,2,0.3,1,187,0,0,1,0
0.0,44,3,0.1,2,0,0,0,0,0
7.0,111,2,1.3,1,0,0,0,1,0
8.0,62,1,1.0,1,0,0,0,1,0
26.0,44,2,0.8,3,148,0,0,0,1
14.0,69,1,1.5,3,0,0,0,0,0
20.0,62,3,0.8,3,172,0,0,1,0
3.0,35,1,1.8,2,0,0,0,0,0
13.0,91,1,2.8,1,0,0,0,1,1
26.0,12,1,0.2,1,96,0,0,0,0
15.0,89,3,0.1,1,292,0,0,1,0
34.0,65,4,1.7,2,0,1,0,1,0
34.0,179,2,4.5,3,400,0,0,0,0
8.0,82,2,1.5,3,0,1,1,1,1
6.0,48,1,1.2,1,0,0,0,1,0
4.0,20,4,1.5,2,0,0,0,1,0
15.0,91,1,2.8,3,330,1,0,1,0
37.0,122,2,6.0,1,0,0,0,1,0
18.0,22,1,1.4,3,0,0,0,1,0
23.0,43,2,1.3,1,0,0,0,1,0
34.0,38,4,1.7,1,0,0,0,0,1
33.0,61,3,2.67,1,0,0,0,1,0
13.0,33,4,0.4,2,0,0,0,0,0
27.0,145,1,2.9,1,345,0,0,0,0
27.0,170,1,1.0,1,0,0,0,1,0
2.0,55,3,0.7,2,0,0,0,1,0
14.0,40,1,2.5,3,0,0,0,1,0
11.0,68,2,0.0,1,126,0,0,0,1
33.0,53,3,2.5,1,0,0,0,1,0
18.0,63,3,0.8,3,0,1,0,0,0
15.0,123,2,2.2,1,92,0,0,0,1
24.0,13,2,0.0,1,0,0,0,1,0
23.0,12,4,0.2,1,102,0,0,0,1
17.0,53,2,2.5,1,102,0,0,1,0
33.0,79,1,2.7,2,294,0,0,1,1
17.0,89,1,0.1,2,170,0,0,1,0
36.0,188,1,9.3,2,0,0,0,0,0
26.0,62,3,1.4,3,0,0,0,1,0
3.0,123,3,5.6,3,428,0,0,1,0
8.0,119,4,5.0,3,0,0,0,1,0
12.0,123,4,3.1,2,253,0,1,1,1
5.0,23,1,0.4,2,0,0,0,1,1
14.0,62,1,1.5,3,255,0,0,1,0
14.0,69,3,2.1,1,106,0,0,1,0
36.0,124,2,3.9,1,0,1,0,0,1
26.0,52,4,0.1,3,0,0,0,0,0
7.0,134,2,3.1,1,0,0,0,0,0
36.0,58,1,0.8,2,0,0,0,0,0
37.0,45,3,0.5,2,200,0,0,1,1
15.0,75,4,1.1,2,0,0,0,1,0
34.0,23,4,0.4,2,78,0,0,0,0
19.0,123,3,1.3,1,0,0,0,1,0
37.0,48,3,2.2,1,0,0,0,0,0
22.0,145,1,0.3,1,140,0,0,1,0
5.0,31,1,1.0,3,0,0,0,0,0
32.0,38,3,2.2,3,0,0,0,1,0
18.0,78,4,1.9,3,0,0,0,0,0
15.0,94,2,1.9,1,0,0,0,1,0
7.0,84,1,2.9,3,0,0,0,1,0
15.0,22,1,0.6,3,0,0,0,1,0
3.0,78,4,0.2,1,0,0,0,1,1
11.0,75,3,2.33,2,0,0,0,1,0
40.0,71,3,2.2,1,0,0,0,0,1
11.0,24,1,0.5,3,0,0,0,1,1
5.0,112,2,4.33,1,0,0,0,1,1
35.0,53,1,2.8,2,167,0,0,1,0
21.0,41,1,0.5,3,0,0,0,0,0
23.0,25,1,0.5,2,0,0,0,1,0
33.0,42,4,2.5,2,194,0,0,1,0
27.0,51,3,1.0,2,113,1,1,1,1
18.0,19,2,0.3,2,0,0,0,1,0
14.0,90,2,0.0,1,258,1,1,1,1
22.0,89,4,1.4,2,0,0,0,1,0
39.0,22,3,0.5,1,0,1,1,1,1
0.0,119,1,1.5,1,0,0,0,1,0
13.0,93,4,3.6,3,0,0,0,1,0
8.0,18,4,0.3,1,0,0,0,0,0
40.0,32,1,1.1,3,120,0,0,1,0
14.0,182,3,2.6,3,0,0,1,1,1
36.0,19,2,0.2,3,0,0,0,1,1
35.0,85,1,3.4,3,0,0,1,0,1
25.0,90,4,1.4,2,0,1,0,1,0
32.0,59,2,3.7,1,134,0,0,1,0
38.0,84,1,2.0,1,0,0,0,0,0
22.0,95,2,3.9,2,0,0,0,0,0
6.0,13,3,0.9,3,0,0,0,1,0
18.0,88,4,0.8,1,0,0,0,1,1
28.0,34,2,0.6,3,0,0,0,1,1
24.0,11,4,0.6,3,0,0,0,0,1
38.0,80,4,1.7,2,0,0,0,0,0
10.0,41,1,1.33,1,0,0,0,0,1
21.0,90,2,0.8,3,0,0,0,0,0
37.0,93,3,3.0,3,0,0,1,1,1
35.0,81,4,1.9,2,0,0,0,0,0
34.0,60,2,2.8,1,0,0,0,1,0
21.0,39,3,0.6,2,0,0,0,1,1
39.0,22,3,0.7,2,0,0,0,0,0
32.0,32,2,0.8,1,79,1,0,1,0
32.0,28,1,1.2,3,0,0,0,1,0
7.0,35,2,1.0,2,0,0,0,0,1
31.0,154,3,7.5,3,351,0,1,1,1
18.0,189,2,7.6,1,0,0,0,1,0
19.0,40,4,1.9,3,84,0,0,0,0
21.0,88,2,1.7,2,0,0,0,1,0
6.0,124,2,0.6,1,0,0,0,1,0
38.0,23,2,0.3,3,0,0,0,0,0
32.0,23,4,0.7,1,0,0,0,1,1
28.0,173,4,2.7,1,427,0,0,1,0
0.0,42,4,1.3,3,153,0,0,1,0
35.0,161,1,2.9,1,160,0,0,0,1
36.0,28,3,0.7,2,0,0,0,1,0
32.0,191,4,5.2,3,194,0,0,0,1
14.0,42,2,0.3,1,106,0,0,0,1
5.0,81,4,4.0,3,0,0,0,1,0
25.0,175,3,0.7,1,312,0,0,0,0
15.0,82,3,0.1,1,0,0,0,1,0
27.0,53,1,1.8,3,0,0,0,0,1
1.0,142,3,5.5,1,0,0,0,0,0
21.0,42,4,1.9,3,0,0,0,1,0
20.0,64,4,2.9,1,189,0,0,0,0
5.0,90,2,1.3,1,0,1,0,1,0
32.0,44,1,0.8,2,0,0,0,0,0
18.0,29,1,0.3,3,0,0,0,1,0
35.0,93,2,1.6,1,0,0,0,0,1
24.0,69,3,1.4,3,132,0,0,1,0
11.0,82,2,1.7,2,0,0,0,1,1
9.0,180,2,6.5,3,0,0,1,1,0
21.0,13,2,0.7,3,0,0,0,1,0
28.0,72,1,0.0,1,178,0,0,0,0
30.0,54,3,1.7,1,0,0,0,1,0
9.0,104,1,4.6,1,0,0,0,1,1
32.0,44,2,1.9,2,157,0,0,0,0
19.0,40,1,0.2,1,0,1,1,1,1
3.0,190,2,4.5,1,246,0,0,1,1
23.0,64,4,2.6,1,0,0,0,1,1
11.0,9,2,0.3,2,99,1,0,0,0
31.0,38,4,0.7,2,0,0,0,1,0
0.0,72,3,2.6,3,0,0,0,1,0
17.0,82,1,5.2,1,79,0,0,1,0
2.0,48,2,1.6,3,119,1,0,1,0
28.0,82,4,2.6,3,294,0,0,0,0
26.0,14,2,1.0,2,83,0,0,0,0
29.0,162,1,2.9,1,0,0,0,1,1
19.0,54,2,1.7,1,0,0,0,1,0
11.0,90,2,0.0,1,0,0,0,0,0
34.0,64,4,1.7,1,0,0,0,0,0
18.0,65,3,2.1,3,0,0,0,1,1
25.0,113,2,6.3,1,0,0,0,0,0
32.0,38,2,2.1,3,0,0,0,0,0
15.0,65,1,1.5,3,0,0,0,0,0
27.0,39,4,1.5,3,0,0,0,1,0
6.0,174,2,6.7,1,0,0,0,1,1
3.0,59,2,1.75,3,0,0,0,1,0
14.0,43,2,1.7,1,0,0,0,1,0
21.0,24,2,0.1,3,0,0,0,0,1
39.0,50,1,0.0,2,166,0,0,0,0
19.0,68,1,3.7,3,0,0,0,1,0
37.0,61,3,2.0,3,0,0,0,1,0
28.0,21,4,0.5,2,0,0,0,1,0
34.0,21,2,0.5,2,0,0,0,1,0
32.0,31,4,1.3,1,0,0,0,0,0
33.0,70,4,0.7,1,0,1,0,0,0
6.0,25,3,1.0,2,135,0,0,0,1
17.0,78,1,1.0,3,0,0,0,1,0
27.0,19,1,0.2,1,0,0,0,0,0
35.0,23,1,0.3,3,0,0,0,1,0
4.0,40,4,0.8,1,0,0,0,1,0
23.0,22,1,0.3,3,0,0,0,0,0
0.0,71,4,1.8,2,0,1,0,1,0
12.0,58,1,3.6,2,0,0,0,0,0
40.0,75,3,2.2,1,0,0,0,1,0
0.0,40,1,2.0,2,110,0,0,0,1
35.0,155,1,1.5,3,0,0,0,0,1
6.0,83,4,2.2,2,0,0,0,0,0
20.0,99,3,1.1,1,0,0,0,0,0
36.0,59,1,0.0,2,0,1,0,0,0
2.0,53,3,2.4,2,0,0,0,1,0
26.0,11,4,0.2,1,0,1,0,0,0
28.0,179,4,4.2,3,0,0,0,0,0
4.0,85,4,2.1,3,0,0,0,1,0
18.0,49,3,2.1,3,0,1,0,1,0
6.0,122,2,1.3,1,0,0,0,1,1
15.0,171,2,3.3,1,0,0,0,1,0
24.0,138,2,2.2,2,0,0,0,1,0
23.0,8,4,0.4,3,0,1,0,1,0
17.0,59,4,0.4,1,0,0,0,1,0
14.0,49,3,2.8,1,0,0,0,0,0
34.0,92,2,2.0,1,0,0,0,0,0
3.0,75,4,0.0,1,0,0,0,0,0
35.0,60,1,2.8,2,0,0,0,1,1
2.0,41,2,1.7,2,0,0,0,1,0
21.0,40,3,0.6,2,0,0,0,1,1
16.0,81,2,0.4,1,146,0,0,1,1
20.0,52,1,0.8,3,196,0,0,0,1
14.0,25,4,1.0,1,0,0,0,0,0
15.0,139,1,3.4,1,353,0,0,1,0
22.0,54,1,1.2,2,0,0,0,0,0
22.0,81,1,2.9,1,0,0,0,0,1
39.0,73,3,2.2,1,0,1,0,0,1
0.0,30,4,1.0,3,0,0,0,1,1
